Open,High,Low,Close,Adj Close,Volume
1.781561,1.781561,1.781561,1.781561,1.439942,25820
1.758324,1.820291,1.742832,1.802863,1.457159,232380
1.820291,1.820291,1.76607,1.76607,1.427421,103280
1.804799,1.874512,1.797053,1.859021,1.502548,710051
1.859021,1.96514,1.859021,1.921763,1.553259,2207613
1.84198,1.975209,1.839656,1.94074,1.568598,1420102
1.896976,1.93648,1.896976,1.924861,1.555764,180740
1.943451,2.013939,1.943451,1.990314,1.608666,645501
2.013939,2.013939,1.982955,1.990701,1.608979,232380
2.019361,2.021685,1.953908,1.96514,1.588319,90370
1.951972,1.961654,1.938416,1.944226,1.571415,116190
1.967464,1.982955,1.959718,1.960105,1.584249,90370
1.944226,2.044923,1.944226,2.018199,1.631204,684231
2.013939,2.060415,2.013939,2.047634,1.654995,1665392
2.053056,2.053056,2.013939,2.017812,1.630891,129100
2.013939,2.036402,2.013939,2.036402,1.645916,142010
2.013939,2.024009,2.00813,2.013939,1.627761,103280
2.075906,2.075906,2.017812,2.020523,1.633082,245290
2.052669,2.052669,1.960492,1.960492,1.584562,142010
1.975209,1.975209,1.938804,1.938804,1.567033,77460
1.93648,1.93648,1.917115,1.919052,1.551068,64550
1.89775,1.919052,1.859021,1.859021,1.502548,322750
1.859021,1.882258,1.835783,1.835783,1.483767,180740
1.874512,1.874512,1.829973,1.835008,1.48314,90370
1.843529,1.843529,1.820291,1.843529,1.490027,1975233
1.89775,1.89775,1.882258,1.882258,1.52133,25820
2.013939,2.051507,1.944226,2.013939,1.627761,3137134
2.013939,2.068161,1.982955,2.037177,1.646543,361480
2.091398,2.091398,2.04105,2.04105,1.649673,206560
2.021685,2.060415,1.998447,2.013939,1.627761,839151
2.013939,2.013939,2.013939,2.013939,1.627761,0
1.975209,1.975209,1.928734,1.928734,1.558894,180740
1.952359,1.954295,1.936867,1.94074,1.568598,154920
1.975209,1.975209,1.93648,1.951972,1.577676,219470
1.946162,1.967464,1.936867,1.936867,1.565468,116190
1.93648,2.070097,1.906271,2.047247,1.654682,1071531
2.006193,2.184349,2.006193,2.129353,1.721044,968251
2.126642,2.130128,2.091398,2.092947,1.691619,503490
2.10689,2.10689,2.053056,2.054992,1.660942,271110
2.052669,2.130128,2.052669,2.11115,1.706331,413120
2.114636,2.130128,2.091786,2.091786,1.69068,193650
2.091786,2.091786,2.091786,2.091786,1.69068,0
2.091786,2.207587,2.091398,2.175829,1.758608,271110
2.130515,2.168083,2.130128,2.157239,1.743583,180740
2.130128,2.135937,2.10689,2.10689,1.702888,64550
2.10689,2.10689,2.10689,2.10689,1.702888,0
2.052669,2.052669,1.975209,2.013939,1.627761,555130
1.998447,2.14562,1.951972,2.137874,1.727931,451850
2.134001,2.134001,2.04531,2.068161,1.671586,51640
2.091398,2.091398,2.052669,2.053056,1.659377,90370
2.053056,2.062351,2.044923,2.044923,1.652804,77460
2.044923,2.044923,1.994574,2.010841,1.625257,180740
2.010841,2.010841,2.010841,2.010841,1.625257,0
2.017812,2.060415,2.015101,2.036402,1.645916,103280
2.052669,2.052669,1.998447,1.998447,1.61524,180740
2.013939,2.013939,1.982955,2.006193,1.6215,64550
2.006193,2.006193,2.006193,2.006193,1.6215,0
2.013939,2.013939,1.975209,1.975209,1.596457,193650
1.975209,1.975209,1.975209,1.975209,1.596457,0
2.006193,2.006193,1.975209,1.980632,1.60084,64550
1.980632,1.980632,1.980632,1.980632,1.60084,0
1.998447,1.998447,1.975209,1.990701,1.608979,142010
1.982955,2.019749,1.982955,2.006193,1.6215,154920
1.998447,2.021685,1.998447,2.021685,1.634021,25820
2.029431,2.029431,1.991476,2.00658,1.621813,142010
2.013939,2.013939,2.013939,2.013939,1.627761,64550
2.025558,2.052669,2.013939,2.017812,1.630891,116190
2.044923,2.060027,2.013939,2.013939,1.627761,206560
2.060802,2.076294,2.031755,2.044535,1.65249,1626662
2.044535,2.044535,2.044535,2.044535,1.65249,0
2.052669,2.079392,2.045697,2.045697,1.653429,619680
2.013939,2.014326,1.991089,1.996123,1.613361,387300
2.013939,2.013939,1.93648,1.936867,1.565468,490580
2.013939,2.013939,1.975209,1.977146,1.598023,103280
1.998447,1.998447,1.975209,1.975209,1.596457,180740
1.975209,1.975209,1.951972,1.955845,1.580806,206560
1.975209,1.982955,1.944226,1.944226,1.571415,103280
1.975209,1.975209,1.93648,1.945388,1.572354,142010
1.975209,1.975209,1.959718,1.959718,1.583937,64550
1.975209,2.013939,1.975209,1.983343,1.603032,284020
1.975209,2.013939,1.975209,1.975209,1.596457,284020
1.979082,2.00232,1.975209,1.975209,1.596457,219470
1.975209,1.975209,1.944226,1.961654,1.585502,193650
1.977146,1.977146,1.955845,1.955845,1.580806,193650
1.975209,1.979082,1.944226,1.944226,1.571415,374390
1.975209,1.975209,1.93648,1.950423,1.576424,90370
1.975209,1.975209,1.93648,1.944226,1.571415,129100
1.951972,1.951972,1.93648,1.938416,1.56672,142010
1.975209,1.975209,1.944613,1.944613,1.571728,64550
1.977146,1.977146,1.93648,1.966302,1.589258,154920
1.975209,1.975209,1.940353,1.95933,1.583623,51640
1.975209,1.975209,1.941515,1.941515,1.569224,129100
